ID|PSET|ALT_PRONOUNCE|PRONOUN|VERB|GENDER|SYLLABARY|PRONOUNCE|ENGLISH|INTRO NOTE|END NOTE|APP_FILE
1400||dé:jì:sdí:gv̌|Ꮥ³Ꮵ²-|¹ᏍᏗ³Ꭼ²³Ꭲ||ᏕᏥᏍᏗᎬᎢ|dé:jì:sdí:gv̌:ɂi|You all ate long things a while ago|||dee3jii1sdii3gvv23-i
1401||de:sdì:sdí:gv̌|Ꮥ²ᏍᏗ²-|¹ᏍᏗ³Ꭼ²³Ꭲ||ᏕᏍᏗᏍᏗᎬᎢ|de:sdì:sdí:gv̌:ɂi|You both ate long things a while ago|||dee2sdii1sdii3gvv23-i
1402|||ᏍᏗ²-|Ꭺ¹Ꮹ²Ꮤ||ᏍᏗᎪᏩᏔ|sdi:gò:wahta|Let you both see it|||sdii2goo1wah2ta
1403||ì:ji:go:hv̌|Ꭲ¹Ꮵ²-|Ꭺ²Ꮂ²³Ꭲ||ᎢᏥᎪᎲᎢ|ì:ji:go:hv̌:ɂi|He saw you all a while ago; You all saw it a while ago|||ii1jii2goo2hvv23-i
1404||||ᏍᏛ²Ꮩ²Ꮣ||ᏍᏛᏙᏓ|sdv:do:da|I, your two's father|||sdvv2doo2da
1405||gaɂdǔ:gî:sgó|Ꮵ̣²-, Ꭶ͓-|Ꭰ̣¹Ꮪ²³Ꭹ³²ᏍᎪ³Ꭲ*||ᎦᏚᎩᏍᎪᎢ|gaɂdǔ:gî:sgó:ɂi|I am usually drinking something alcoholic|||ga-2duu23gii32sgoo3-i
1406|||Ꭴ¹-, Ꭴ¹Ꮹ͓-|Ꭰ̣Ꮨ͓²Ꮧ||ᎤᏘᏗ|utdi|For him to say it|||uut2di
1407|||Ꭲ¹Ꭹ²-|Ᏺ¹Ꮟ²³Ꮜ||ᏗᎩᏲᏏᏌ|dì:gi:yò:sǐ:sa|Let all of us be hungry|||dii1gii2yoo1sii23sa
1408||dà:gwanhtv̌|Ꮣ¹Ꭹ̣²-, Ꮣ¹Ꮖ͓-|Ꭰ̣²Ꮕ͓Ꮫ²³ɂᎢ||ᏓᏆᏅᏛɂᎢ|dà:gwanhtv̌:ɂi|I knew things a while ago|||daa1gwa2nhtvv23-i
1409|||Ꮪ²-, Ꮪ²Ꮹ͓-|ɂᎧ̣²Ꭾ³ᏍᏗ||ꮪꮹᎧᎮᏍᏗ|du:wa:kahé:sdi|He will be having living things|||duu2waa2ka2hee3sdi
1410||gini:kahó|Ꭹ̣²Ꮒ²-|ɂᎧ̣²Ꮀ³Ꭲ||ᎩᏂᎧᎰᎢ|gini:kahó:ɂi|You and I usually have something alive|||gi2nii2ka2hoo3-i
1411|||Ꭲ¹Ꮵ²-|Ꭺ¹Ꮹ²Ꮤ||ᎢᏥᎪᏩᏔ|ì:ji:gò:wahta|Let you all see it|||ii1jii2goo1wah2ta
1412||||Ꮳ̣²Ꮩ²Ꮣ||ᏣᏙᏓ|jado:da|xHe, your one's father|||ja2doo2da
1413|||Ꮵ̣²-, Ꭶ͓-|Ꮤ̣²Ꮥ²Ꭼ¹Ꭶ²||ᏥᏔᏕᎬᎦ|jitade:gv̀:gā|I was recently thirsty|||ji2ta2dee2gvv1ga2
1414|||Ꭴ¹-, Ꭴ¹Ꮹ͓-|Ꭴ²Ꮧ²Ꮤ̣²ᏍᏗ||ᎤᏗᏔᏍᏗ|u:di:tasdi|For him to drink something|||uu2dii2ta2sdi
1415||ù:ni:náó|Ꭴ¹Ꮒ²-|Ꮎ̣³Ꭳ³Ꭲ||ᎤᏂᎾᎣᎢ|ù:ni:náó:ɂi|They usually have something flexible|||uu1nii2na3oo3-i
1416|||Ꭿ̣²-|Ꭽ̣²Ꮧ²³Ꮤ||ᎯᎭᏗᏔ|ha:dǐ:ta|Let you drink something|||haa2dii23ta
1417||gini:kahv̌|Ꭹ̣²Ꮒ²-|ɂᎧ̣²Ꮂ²³Ꭲ||ᎩᏂᎧᎲᎢ|gini:kahv̌:ɂi|You and I had something alive a while ago|||gi2nii2ka2hvv23-i
1418|||ᏍᏗ²-|Ꭾ³ᏍᏗ||ᏍᏗᎮᏍᏗ|sdi:hé:sdi|You both will be having something|||sdii2hee3sdi
1419||johljv̌|Ꮳ̣²-|ᎣᎵ͓²Ꮸ²³Ꭲ||ᏦᎵᏨᎢ|johljv̌:ɂi|You understood it a while ago; He recognized you a while ago|||johl2jvv23-i
1420||dé:johljv̌|Ꮥ³Ꮵ²-|ᎣᎵ͓²Ꮸ²³Ꭲ||ᏕᏦᎵᏨᎢ|dé:johljv̌:ɂi|You all understood things a while ago|||dee3johl2jvv23-i
1421||de:sdohljv̌|Ꮥ²ᏍᏗ²-|ᎣᎵ͓²Ꮸ²³Ꭲ||ᏕᏍᏙᎵᏨᎢ|de:sdohljv̌:ɂi|You both understood things a while ago|||dee2sdohl2jvv23-i
1422|||Ꭳ¹Ꭹ²-|ᎣᎵ͓²Ꭹ||ᏬᎪᎵᎩ|wò:gohlgi|Let him recognize them and me; Let them and me be recognized|||woo1gohl2gi
1423||||Ꮷ²Ꮅ̣²Ꭲ||ᏧᎵᎢ|ju:liɂi|His friends|||juu2li2-i
1424||ù:yó:si:sgó|Ꭴ¹-, Ꭴ¹Ꮹ͓-|Ᏺ³Ꮟ²ᏍᎪ³Ꭲ||ᎤᏲᏏᏍᎪᎢ|ù:yó:si:sgó:ɂi|He usually is hungry|||uu1yoo3sii2sgoo3-i
1425||à:gwadv:hnv̌|Ꭰ¹Ꭹ̣²-, Ꭰ¹Ꮖ͓-|Ꭰ̣²Ꮫ²Ꮕ²³Ꭲ||ᎠᏆᏛᏅᎢ|à:gwadv:hnv̌:ɂi|I said a while ago|||aa1gwa2dvv2hnvv23-i
1426||ò:gadv:hnv̌|Ꭳ¹Ꭹ²-|Ꭰ̣²Ꮫ²Ꮕ²³Ꭲ||ᎣᎦᏛᏅᎢ|ò:gadv:hnv̌:ɂi|They and I said a while ago|||oo1ga2dvv2hnvv23-i
1427||ò:ginadv:hnv̌|Ꭳ¹Ꭹ̣²Ꮒ²-|Ꭰ̣²Ꮫ²Ꮕ²³Ꭲ||ᎣᎩᎾᏛᏅᎢ|ò:ginadv:hnv̌:ɂi|He and I said a while ago|||oo1gi2na2dvv2hnvv23-i
1428||sdi:lv̂:sv̌|ᏍᏗ²-|Ꮈ³²Ꮢ²³Ꭲ||ᏍᏗᎸᏒᎢ|sdi:lv̂:sv̌:ɂi|You both climbed it a while ago|||sdii2lvv32svv23-i
1429|||Ꭰ¹Ꮒ²-|¹ᏍᏗ²³Ꭹ̣³Ꭰ||ᎠᏂᏍᏗᎩᎠ|à:nì:sdǐ:gíɂa|They are eating something long|||aa1nii1sdii23gi3-a
1430|||Ꭲ¹Ꮒ²-|¹ᏍᏗ²³Ꭹ̣³Ꭰ||ᎢᏂᏍᏗᎩᎠ|ì:nì:sdǐ:gíɂa|You and I are eating something long|||ii1nii1sdii23gi3-a
1431|||Ꭿ̣²-|Ꭽ̣²Ꮧ²³Ꮤ²||ᎯᎭᏗᏔ|ha:dǐ:tā|You recently drank something|||haa2dii23ta2
1432|||Ꭲ¹Ꮧ²-|¹ᏍᏗ²³Ꭹ̣³Ꭰ||ᎢᏗᏍᏗᎩᎠ|ì:dì:sdǐ:gíɂa|All of us are eating something long|||ii1dii1sdii23gi3-a
1433||gini:náó|Ꭹ̣²Ꮒ²-|Ꮎ̣³Ꭳ³Ꭲ||ᎩᏂᎾᎣᎢ|gini:náó:ɂi|You and I usually have something flexible|||gi2nii2na3oo3-i
1434|||Ꭲ¹Ꮵ²-|Ꭾ³ᏍᏗ||ᎢᏥᎮᏍᏗ|ì:ji:hé:sdi|You all will be having something|||ii1jii2hee3sdi
1435|||ᏍᎩ̣²Ꮒ²-|Ꭰ̣²Ꭶ¹Ꮩ²³ᏍᏙᏗ*||ᏍᎩᎾᎦᏙᏍᏙᏗ|sginagà:tǒ:sdóhdi|For you or you both to look at us both|||sgi2na2gaa1too23sdoh3di
1436||||Ꭰ̣²Ꭹ̣²Ꮵ||ᎠᎩᏥ|agiji|xShe, my mother|||a2gi2ji
1437||ù:yó:si:sgv̌|Ꭴ¹-, Ꭴ¹Ꮹ͓-|Ᏺ³Ꮟ²ᏍᎬ²³Ꭲ||ᎤᏲᏏᏍᎬᎢ|ù:yó:si:sgv̌:ɂi|He was hungry a while ago|||uu1yoo3sii2sgvv23-i
1438|||Ꭰ¹Ꭹ̣²-, Ꭰ¹Ꮖ͓-|Ꭰ̣Ꮨ͓²Ꮧ||ᎠᏆᏘᏗ|à:gwatdi|For me to say it|||aa1gwat2di
1439|||Ꭳ¹Ꭹ²-|Ꭰ̣Ꮨ͓²Ꮧ||ᎣᎦᏘᏗ|ò:gatdi|For them and me to say it|||oo1gat2di
1440|||Ꭳ¹Ꭹ̣²Ꮒ²-|Ꭰ̣Ꮨ͓²Ꮧ||ᎣᎩᎾᏘᏗ|ò:ginatdi|For him and me to say it|||oo1gi2nat2di
1441|||ᏍᏗ²-|Ꮈ¹ᏍᏗ||ᏍᏗᎸᏍᏗ|sdi:lv̀:sdi|For you both to climb it|||sdii2lvv1sdi
1442||ì:ji:lv̂:sv̌|Ꭲ¹Ꮵ²-|Ꮈ³²Ꮢ²³Ꭲ||ᎢᏥᎸᏒᎢ|ì:ji:lv̂:sv̌:ɂi|You all climbed it a while ago|||ii1jii2lvv32svv23-i
1443|||Ꭰ¹Ꮒ²-|Ꭽ̣²Ꮧ²³Ꮤ²||ᎠᏂᎭᏗᏔ|à:na:dǐ:tā|They recently drank something|||aa1naa2dii23ta2
1444|||Ꮳ̣²-|ɂᎧ̣²Ꮀ³Ꭲ||ᏣᎧᎰᎢ|jakahó:ɂi|You usually have something alive|||ja2ka2hoo3-i
1445|||Ꭲ¹Ꮒ²-|Ꭽ̣²Ꮧ²³Ꮤ||ᎢᏂᎭᏗᏔ|ì:na:dǐ:ta|Let you and me drink something|||ii1naa2dii23ta
1446||gini:náv̌|Ꭹ̣²Ꮒ²-|Ꮎ̣³Ꭵ²³Ꭲ||ᎩᏂᎾᎥᎢ|gini:náv̌:ɂi|You and I had something flexible a while ago|||gi2nii2na3vv23-i
1447|||Ꭲ¹Ꮧ²-|Ꭽ̣²Ꮧ²³Ꮤ||ᎢᏗᎭᏗᏔ|ì:da:dǐ:ta|Let all of us drink something|||ii1daa2dii23ta
1448|||Ꭲ¹Ꭹ²-|ᎣᎵ͓²Ꭹ||ᏫᎪᎵᎩ|wì:gohlgi|Let him recognize all of us|||wii1gohl2gi
1449||||Ꭲ¹Ꭶ²Ꮅ̣²Ꭲ||ᎢᎦᎵᎢ|ì:ga:liɂi|You one and I, our friend; You two and I, our friend; You all and I, our friend; You all and I, friends; You all, my friends|||ii1gaa2li2-i
1450|||Ꭴ¹-, Ꭴ¹Ꮹ͓-|Ᏺ¹Ꮟ²³Ꮠ̣³Ꮧ||ᎤᏲᏏᏐᏗ|ù:yò:sǐ:sóhdi|For him to be hungry|||uu1yoo1sii23soh3di
1451|||Ꭰ̣²-, Ꭶ̣²-|Ꮤ̣²Ꮥ²Ꭼ¹Ꭶ²||ᎠᏔᏕᎬᎦ|atade:gv̀:gā|He was recently thirsty|||a2ta2dee2gvv1ga2
1452|||Ꭰ¹Ꮒ²-|Ꮤ̣²Ꮥ²Ꭼ¹Ꭶ²||ᏓᏂᏔᏕᎬᎦ|dà:ni:tade:gv̀:gā|They were recently thirsty|||daa1nii2ta2dee2gvv1ga2
1453||ì:gadv:hnv̌|Ꭲ¹Ꭹ²-|Ꭰ̣²Ꮫ²Ꮕ²³Ꭲ||ᎢᎦᏛᏅᎢ|ì:gadv:hnv̌:ɂi|All of us said a while ago|||ii1ga2dvv2hnvv23-i
1454|||Ꭲ¹Ꮵ²-|Ꮈ¹ᏍᏗ||ᎢᏥᎸᏍᏗ|ì:ji:lv̀:sdi|For you all to climb it|||ii1jii2lvv1sdi
1455||ù:nì:sdí:gv̌|Ꭴ¹Ꮒ²-|¹ᏍᏗ³Ꭼ²³Ꭲ||ᎤᏂᏍᏗᎬᎢ|ù:nì:sdí:gv̌:ɂi|They ate something long a while ago|||uu1nii1sdii3gvv23-i
1456|||Ꭹ̣²Ꮒ²-|Ꮑ²Ꭾ³ᏍᏗ||ᎩᏂᏁᎮᏍᏗ|gini:ne:hé:sdi|You and I will be having a liquid|||gi2nii2nee2hee3sdi
1457||jakahv̌|Ꮳ̣²-|ɂᎧ̣²Ꮂ²³Ꭲ||ᏣᎧᎲᎢ|jakahv̌:ɂi|You had something alive a while ago|||ja2ka2hvv23-i
1458|||Ꭲ¹Ꮒ²-|Ꭽ̣²Ꮧ²³Ꮤ²||ᎢᏂᎭᏗᏔ|ì:na:dǐ:tā|You and I recently drank something|||ii1naa2dii23ta2
1459|||Ꭲ¹Ꮧ²-|Ꭽ̣²Ꮧ²³Ꮤ²||ᎢᏗᎭᏗᏔ|ì:da:dǐ:tā|All of us recently drank something|||ii1daa2dii23ta2
1460|||ᏍᏗ²-|Ꮎ̣³Ꭰ||ᏍᏗᎾᎠ|sdi:náɂa|You both have something flexible|||sdii2na3-a
1461||||Ꭲ¹ᏍᎩ²Ꮩ²Ꮣ||ᎢᏍᎩᏙᏓ|ì:sgi:do:da|You one, their and my father|||ii1sgii2doo2da
1462|||Ꭲ¹Ꮒ²-|Ꮤ̣²Ꮥ²Ꭼ¹Ꭶ²||ᏕᏂᏔᏕᎬᎦ|dé:ni:tade:gv̀:gā|You and I were recently thirsty|||dee3nii2ta2dee2gvv1ga2
1463|||Ꭲ¹Ꮧ²-|Ꮤ̣²Ꮥ²Ꭼ¹Ꭶ²||ᏕᏗᏔᏕᎬᎦ|dé:di:tade:gv̀:gā|All of us were recently thirsty|||dee3dii2ta2dee2gvv1ga2
1464|||Ꭲ¹Ꭹ²-|Ꭰ̣Ꮨ͓²Ꮧ||ᎢᎦᏘᏗ|ì:gatdi|For all of us to say it|||ii1gat2di
1465||ginì:sdí:gv̌|Ꭹ̣²Ꮒ²-|¹ᏍᏗ³Ꭼ²³Ꭲ||ᎩᏂᏍᏗᎬᎢ|ginì:sdí:gv̌:ɂi|You and I ate something long a while ago|||gi2nii1sdii3gvv23-i
1466|||Ꮳ̣²-|Ꮎ̣³Ꭳ³Ꭲ||ᏣᎾᎣᎢ|janáó:ɂi|You usually have something flexible|||ja2na3oo3-i
1467|||Ꭰ¹Ꮒ²-|Ꭽ̣²Ꮧ²³Ꮤ||ᏩᏂᎭᏗᏔ|wà:na:dǐ:ta|Let them drink something|||waa1naa2dii23ta
1468||sdi:ne:hó|ᏍᏗ²-|Ꮑ²Ꮀ³Ꭲ||ᏍᏗᏁᎰᎢ|sdi:ne:hó:ɂi|You both usually have a liquid|||sdii2nee2hoo3-i
1469|||Ꭲ¹Ꮵ²-|Ꮎ̣³Ꭰ||ᎢᏥᎾᎠ|ì:ji:náɂa|You all have something flexible|||ii1jii2na3-a
1470|||Ꭴ¹-, Ꭴ¹Ꮹ͓-|ᎪᏩ͓²Ꮫ³Ꮧ||ᎤᎪᏩᏛᏗ|ù:gowhtv́hdi|For him to see him; For him to see it|||uu1gowh2tvh3di
1471||||Ꭲ¹Ꮳ²Ꮅ̣²Ꭲ||ᎢᏣᎵᎢ|ì:ja:liɂi|You two, your friend; You all, your friend; You all, friends|||ii1jaa2li2-i
1472||dì:ni:tade:gv̀|Ꭲ¹Ꮒ²-|Ꮤ̣²Ꮥ²Ꭼ¹Ꭶ||ᏗᏂᏔᏕᎬᎦ|dì:ni:tade:gv̀:ga|Let you and me be thirsty|||dii1nii2ta2dee2gvv1ga
1473|||Ꮵ̣²-, Ꭶ͓-|ɂᏯ̣²Ꭶ*||ᏫᏥᏯᎦ|wijiyaga|Let me eat something flexible|||wi2ji2ya2ga
1474||dì:di:tade:gv̀|Ꭲ¹Ꮧ²-|Ꮤ̣²Ꮥ²Ꭼ¹Ꭶ||ᏗᏗᏔᏕᎬᎦ|dì:di:tade:gv̀:ga|Let all of us be thirsty|||dii1dii2ta2dee2gvv1ga
1475|||Ꭰ¹Ꭹ̣²-, Ꭰ¹Ꮖ͓-|Ᏺ¹Ꮟ²³Ꮜ||ᏩᎩᏲᏏᏌ|wà:giyò:sǐ:sa|Let me be hungry|||waa1gi2yoo1sii23sa
1476||dé:jàtǔ:gî:sv̌|Ꮥ³Ꮵ²-|Ꭰ̣¹Ꮪ²³Ꭹ³²Ꮢ²³Ꭲ||ᏕᏣᏚᎩᏒᎢ|dé:jàtǔ:gî:sv̌:ɂi|You all drank alcoholic drinks a while ago|||dee3ja1tuu23gii32svv23-i
1477||de:sdàtǔ:gî:sv̌|Ꮥ²ᏍᏗ²-|Ꭰ̣¹Ꮪ²³Ꭹ³²Ꮢ²³Ꭲ||ᏕᏍᏓᏚᎩᏒᎢ|de:sdàtǔ:gî:sv̌:ɂi|You both drank alcoholic drinks a while ago|||dee2sda1tuu23gii32svv23-i
1478|||Ꭹ̣²Ꮒ²-|ɂ¹Ꮯ²³Ꮠ̣³Ꮧ||ᎩᏂᏟᏐᏗ|ginì:hlǐ:sóhdi|For you and me to gather something|||gi2nii1hlii23soh3di
1479|||Ꮳ̣²-|Ꮎ̣³Ꭵ²³Ꭲ||ᏣᎾᎥᎢ|janáv̌:ɂi|You had something flexible a while ago|||ja2na3vv23-i
1480||ò:gi:náó|Ꭳ¹Ꭹ²-|Ꮎ̣³Ꭳ³Ꭲ||ᎣᎩᎾᎣᎢ|ò:gi:náó:ɂi|They and I usually have something flexible|||oo1gii2na3oo3-i
1481||ò:gini:náó|Ꭳ¹Ꭹ̣²Ꮒ²-|Ꮎ̣³Ꭳ³Ꭲ||ᎣᎩᏂᎾᎣᎢ|ò:gini:náó:ɂi|He and I usually have something flexible|||oo1gi2nii2na3oo3-i
1482||ì:ji:ne:hó|Ꭲ¹Ꮵ²-|Ꮑ²Ꮀ³Ꭲ||ᎢᏥᏁᎰᎢ|ì:ji:ne:hó:ɂi|You all usually have a liquid|||ii1jii2nee2hoo3-i
1483||sginà:gà:tǒ:stánv̌|ᏍᎩ̣²Ꮒ²-|Ꭰ¹Ꭶ¹Ꮩ²³ᏍᏔ̣³Ꮕ²³Ꭲ*||ᏍᎩᎾᎦᏙᏍᏔᏅᎢ|sginà:gà:tǒ:stánv̌:ɂi|You or you both looked at us both a while ago|||sgi2naa1gaa1too23sta3nvv23-i
1484||ù:nohljv̌|Ꭴ¹Ꮒ²-|ᎣᎵ͓²Ꮸ²³Ꭲ||ᎤᏃᎵᏨᎢ|ù:nohljv̌:ɂi|They understood it a while ago; They recognized him a while ago|||uu1nohl2jvv23-i
1485||||Ꭳ²Ꭹ̣²Ꮒ²Ꮵ||ᎣᎩᏂᏥ|o:gini:ji|His and my mother|||oo2gi2nii2ji
1486||hitade:gv̀|Ꭿ̣²-|Ꮤ̣²Ꮥ²Ꭼ¹Ꭶ||ᎯᏔᏕᎬᎦ|hitade:gv̀:ga|Let you be thirsty|||hi2ta2dee2gvv1ga
1487|||Ꭴ¹-, Ꭴ¹Ꮹ͓-|ᏍᏗ²³Ꭹ³²ᏍᏗ||ᎤᏍᏗᎩᏍᏗ|ù:sdǐ:gî:sdi|For him to eat something long|||uu1sdii23gii32sdi
1488|||Ꮥ³Ꮵ²-|Ꭰ̣¹Ꮪ²³Ꭹ̣³Ꭰ||ᏕᏣᏚᎩᎠ|dé:jàtǔ:gía|You all are drinking alcoholic drinks|||dee3ja1tuu23gi3a
1489|||Ꮳ̣²-|Ꮑ²Ꭾ³ᏍᏗ||ᏣᏁᎮᏍᏗ|jane:hé:sdi|You will be having a liquid|||ja2nee2hee3sdi
1490||||Ꭳ¹Ꭶ²Ꮅ̣²Ꭲ||ᎣᎦᎵᎢ|ò:ga:liɂi|He and I, our friend; They and I, our friend; They and I, friends; They, my friends|||oo1gaa2li2-i
1491|||Ꭴ¹-, Ꭴ¹Ꮹ͓-|Ꮤ̣²Ꮥ²³Ꭺ³²Ꮧ||ᎤᏔᏕᎪᏗ|ù:tadě:gô:di|For him to be thirsty|||uu1ta2dee23goo32di
1492|||Ꭴ¹Ꮒ²-|Ᏺ³Ꮟ̣²Ꭽ||ᏚᏂᏲᏏᎭ|dù:ni:yó:siha|They are hungry|||duu1nii2yoo3si2ha
1493|||Ꭿ̣²-|Ꮤ̣²Ꮥ²Ꭼ¹Ꭶ²||ᎯᏔᏕᎬᎦ|hitade:gv̀:gā|You were recently thirsty|||hi2ta2dee2gvv1ga2
1494||ì:gi:náó|Ꭲ¹Ꭹ²-|Ꮎ̣³Ꭳ³Ꭲ||ᎢᎩᎾᎣᎢ|ì:gi:náó:ɂi|All of us usually have something flexible|||ii1gii2na3oo3-i
1495||sdi:sdǐ|ᏍᏗ²-|ᏍᏗ²³Ꭶ||ᏍᏗᏍᏗᎦ|sdi:sdǐ:ga|Let you both eat something long|||sdii2sdii23ga
1496||ginohljv̌|Ꭹ̣²Ꮒ²-|ᎣᎵ͓²Ꮸ²³Ꭲ||ᎩᏃᎵᏨᎢ|ginohljv̌:ɂi|You and I understood it a while ago; He recognized you and me a while ago|||gi2nohl2jvv23-i
1497||||Ꭴ¹Ꮎ²Ꮅ̣²Ꭲ||ᎤᎾᎵᎢ|ù:na:liɂi|His friend; Their friend; They, friends|||uu1naa2li2-i
1498||ù:tade:gí|Ꭴ¹-, Ꭴ¹Ꮹ͓-|Ꮤ̣²Ꮥ²Ꭹ³Ꭰ||ᎤᏔᏕᎩᎠ|ù:tade:gí:ɂa|He is thirsty|||uu1ta2dee2gii3-a
1499||jigà:tahó|Ꮵ̣²-, Ꭶ͓-|Ꭰ̣²Ꮧ²³ᏍᎪ³Ꭲ*||ᏥᎠᏗᏍᎪᎢ|jigà:tahó:ɂi|I usually know how|||ji2gaa1ta2hoo3-i
1500||watade:gv̀|Ꭰ̣²-, Ꭶ̣²-|Ꮤ̣²Ꮥ²Ꭼ¹Ꭶ||ᏩᏔᏕᎬᎦ|watade:gv̀:ga|Let him be thirsty|||wa2ta2dee2gvv1ga
1501|||Ꭹ̣²Ꮒ²-|Ᏺ¹Ꮟ²³Ꮜ²||ᏕᎩᏂᏲᏏᏌ|de:gini:yò:sǐ:sā|You and I were recently hungry|||dee2gi2nii2yoo1sii23sa2
1502||ò:gì:sdí:gv̌|Ꭳ¹Ꭹ²-|¹ᏍᏗ³Ꭼ²³Ꭲ||ᎣᎩᏍᏗᎬᎢ|ò:gì:sdí:gv̌:ɂi|They and I ate something long a while ago|||oo1gii1sdii3gvv23-i
1503||ò:ginì:sdí:gv̌|Ꭳ¹Ꭹ̣²Ꮒ²-|¹ᏍᏗ³Ꭼ²³Ꭲ||ᎣᎩᏂᏍᏗᎬᎢ|ò:ginì:sdí:gv̌:ɂi|He and I ate something long a while ago|||oo1gi2nii1sdii3gvv23-i
1504||ì:gi:náv̌|Ꭲ¹Ꭹ²-|Ꮎ̣³Ꭵ²³Ꭲ||ᎢᎩᎾᎥᎢ|ì:gi:náv̌:ɂi|All of us had something flexible a while ago|||ii1gii2na3vv23-i
1505|||ᏍᏗ²-|ᏍᏗ²³Ꭶ²||ᏍᏗᏍᏗᎦ|sdi:sdǐ:gā|You both recently ate something long|||sdii2sdii23ga2
1506||ì:ji:sdǐ|Ꭲ¹Ꮵ²-|ᏍᏗ²³Ꭶ||ᎢᏥᏍᏗᎦ|ì:ji:sdǐ:ga|Let you all eat something long|||ii1jii2sdii23ga
1507|||Ꭰ¹Ꮒ²-|ᎪᏩ͓²Ꮨ̣³Ꭽ||ᎠᏂᎪᏩᏘᎭ|à:ni:gowhtíha|They are seeing him; They are seeing it|||aa1nii2gowh2ti3ha
1508||||Ꭵ¹ᏍᎩ̣²Ꮎ||ᎥᏍᎩᎾ|v̀:sgina|That, Those; They, Them; He, Him|||vv1sgi2na
1509||ò:jadǐ:sgó|Ꭳ¹Ꮵ²-|Ꭰ̣²Ꮧ²³ᏍᎪ³Ꭲ||ᎣᏣᏗᏍᎪᎢ|ò:jadǐ:sgó:ɂi|They and I are often saying|||oo1ja2dii23sgoo3-i
1510||ò:sdadǐ:sgó|Ꭳ¹ᏍᏗ²-|Ꭰ̣²Ꮧ²³ᏍᎪ³Ꭲ||ᎣᏍᏓᏗᏍᎪᎢ|ò:sdadǐ:sgó:ɂi|He and I are often saying|||oo1sda2dii23sgoo3-i
1511|||Ꭹ̣²Ꮒ²-|ᏁᏗ||ᏗᎩᏂᏁᏗ|digini:nehdi|For you and me to have a liquid|||di2gi2nii2neh2di
1512|||Ꭿ̣²-|¹ᏍᏗ²³Ꭹ̣³Ꭰ||ᎯᏍᏗᎩᎠ|hìsdǐ:gíɂa|You are eating something long|||hi1sdii23gi3-a
1513||ù:wá:du:hnv̌|Ꭴ¹-, Ꭴ¹Ꮹ͓-|ɂ³Ꮪ²Ꮕ²³Ꭲ||ꭴꮹᏚᏅᎢ|ù:wá:du:hnv̌:ɂi|He baked something a while ago|||uu1waa3duu2hnvv23-i
1514|||Ꭲ¹Ꮵ²-|ᏍᏗ²³Ꭶ²||ᎢᏥᏍᏗᎦ|ì:ji:sdǐ:gā|You all recently ate something long|||ii1jii2sdii23ga2
1515|||Ꮵ̣²-, Ꭶ͓-|ᎪᏩ͓²Ꮨ̣³Ꭽ||ᏥᎪᏩᏘᎭ|jigowhtíha|I am seeing it|||ji2gowh2ti3ha
1516||||Ꭶ̣²Ꮵ²Ꮩ²Ꮣ||ᎦᏥᏙᏓ|gaji:do:da|I, their father|||ga2jii2doo2da
1517||ì:gì:sdí:gv̌|Ꭲ¹Ꭹ²-|¹ᏍᏗ³Ꭼ²³Ꭲ||ᎢᎩᏍᏗᎬᎢ|ì:gì:sdí:gv̌:ɂi|All of us ate something long a while ago|||ii1gii1sdii3gvv23-i
1518||à:gináó|Ꭰ¹Ꭹ̣²-, Ꭰ¹Ꮖ͓-|Ꮎ̣³Ꭳ³Ꭲ||ᎠᎩᎾᎣᎢ|à:gináó:ɂi|I usually have something flexible|||aa1gi2na3oo3-i
1519|||Ꭿ̣²-|ᎪᏩ͓²Ꮨ̣³Ꭽ||ᎯᎪᏩᏘᎭ|higowhtíha|You are seeing it|||hi2gowh2ti3ha
1520|||Ꭲ¹Ꮒ²-|ᎪᏩ͓²Ꮨ̣³Ꭽ||ᎢᏂᎪᏩᏘᎭ|ì:ni:gowhtíha|You and I are seeing it|||ii1nii2gowh2ti3ha
1521|||Ꭲ¹Ꮧ²-|ᎪᏩ͓²Ꮨ̣³Ꭽ||ᎢᏗᎪᏩᏘᎭ|ì:di:gowhtíha|All of us are seeing it|||ii1dii2gowh2ti3ha
1522||||Ꭹ̣²Ꮒ²Ꮩ²Ꮣ||ᎩᏂᏙᏓ|gini:do:da|Your one's and my father|||gi2nii2doo2da
1523||àsdǐ:gî:sgó|Ꭰ̣²-, Ꭶ̣²-|¹ᏍᏗ²³Ꭹ³²ᏍᎪ³Ꭲ||ᎠᏍᏗᎩᏍᎪᎢ|àsdǐ:gî:sgó:ɂi|He usually is eating something long|||a1sdii23gii32sgoo3-i
1524||hídu:hvsgó|Ꭿ̣²-|ɂ³Ꮪ²Ꮂ̣²ᏍᎪ³Ꭲ||ᎯᏚᎲᏍᎪᎢ|hídu:hvsgó:ɂi|You are usually baking something|||hi3duu2hv2sgoo3-i
1525|||Ꮥ³Ꮵ²-|¹ᏍᏗ²³Ꭹ̣³Ꭰ||ᏕᏥᏍᏗᎩᎠ|dé:jì:sdǐ:gíɂa|You all are eating long things|||dee3jii1sdii23gi3-a
1526||jàsdí:gv̌|Ꮳ̣²-|¹ᏍᏗ³Ꭼ²³Ꭲ||ᏣᏍᏗᎬᎢ|jàsdí:gv̌:ɂi|You ate something long a while ago|||ja1sdii3gvv23-i
